排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,最低錄取分數,分數年度,分數來源備註,資優班/特色班,排序分數,課程方向,實習／專題,適合學生,正式簡章連結,交通方式,通勤資訊,住宿資訊,生活資料來源
,070415,國立北斗高級家事商業職業學校,公立,彰化區免試入學日間部,技高,不限,彰化縣,北斗鎮,,,,商業經營科:86(不限)；國際貿易科:29(不限)；資料處理科:29(不限)；廣告設計科:77(不限)；餐飲管理科:22(不限)；美容科:50(不限),293,293,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070B16,國立鹿港高級中學進修部,公立,彰化區免試入學進修部,高中,不限,彰化縣,鹿港鎮,,,,商業經營科(夜間班):28(不限),28,28,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C01,國立彰化師範大學附屬高級工業職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,彰化市,,,,機械科(夜間班):38(不限)；汽車科(夜間班):38(不限)；資訊科(夜間班):38(不限)；電機科(夜間班):38(不限)；製圖科(夜間班):38(不限),190,190,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C02,國立永靖高級工業職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,永靖鄉,,,,資訊科(夜間班):38(不限),38,38,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C03,國立二林高級工商職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,二林鎮,,,,商業經營科(夜間班):23(不限)；資料處理科(夜間班):23(不限),46,46,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C05,國立秀水高級工業職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,秀水鄉,,,,機械科(夜間班):23(不限)；電機科(夜間班):23(不限)；製圖科(夜間班):23(不限)；室內空間設計科(夜間班):23(不限),92,92,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C06,國立彰化高級商業職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,彰化市,,,,商業經營科(夜間班):35(不限)；資料處理科(夜間班):31(不限),66,66,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C08,國立員林高級農工職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,,,,,園藝科(產特)(夜間班):35(不限),35,35,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C09,國立員林崇實高級工業職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,,,,,電機科(夜間班):35(不限)；室內空間設計科(夜間班):36(不限),71,71,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
,070C15,國立北斗高級家事商業職業學校進修部,公立,彰化區免試入學進修部,技高,不限,彰化縣,北斗鎮,,,,照顧服務科(產特)(夜間班):10(不限),10,10,,,115學年度彰化區免試入學核定招生名額（使用者提供 PDF；一般生名額與科別）,請以各校當年度公告為準,
